time	param	target
691162880	9665000	7
691779072	581000	0
691816704	2785000	2
692356352	4145000	3
692379392	6899000	5
692476672	8627000	6
692631040	5888000	4
692695552	1405000	1
692945920	582000	0
693083904	9666000	7
693664000	2786000	2
694139392	583000	0
694165248	4146000	3
694201088	6900000	5
694274816	8628000	6
694389504	5889000	4
694486016	1406000	1
694990336	9667000	7
695279104	584000	0
695504128	2787000	2
696021760	6901000	5
696147968	5890000	4
696160000	8629000	6
696281600	1407000	1
696394752	585000	0
696913152	9668000	7
697341696	2788000	2
697564672	586000	0
697818368	6902000	5
697914112	5891000	4
697960448	8630000	6
698092544	1408000	1
698684416	587000	0
698830592	9669000	7
699190272	2789000	2
699541760	4147000	3
699627776	6903000	5
699673344	5892000	4
699771648	8631000	6
699807232	588000	0
699887616	1409000	1
700726528	9670000	7
700924928	589000	0
701113856	2790000	2
701346816	4148000	3
701435136	6904000	5
701437696	5893000	4
701535232	8632000	6
701741056	1410000	1
702071552	590000	0
702643200	9671000	7
702954240	2791000	2
703172608	4149000	3
703206144	5894000	4
703220224	591000	0
703237120	6905000	5
703409920	8633000	6
703580928	1411000	1
704358912	592000	0
704662016	9672000	7
704814336	2792000	2
704968960	5895000	4
704994048	4150000	3
705099008	6906000	5
705239296	8634000	6
705445376	1412000	1
705515776	593000	0
706652928	594000	0
706667008	2793000	2
706754304	5896000	4
706806272	4151000	3
706984960	6907000	5
707103744	8635000	6
707329280	1413000	1
707782912	595000	0
708519680	5897000	4
708534272	2794000	2
708617728	4152000	3
708800256	6908000	5
708904704	596000	0
708946944	8636000	6
709213952	1414000	1
710067456	597000	0
710258176	9673000	7
710295808	5898000	4
710417664	4153000	3
710647552	6909000	5
710790400	8637000	6
711032064	1415000	1
711208704	598000	0
712058368	5899000	4
712232448	4154000	3
712324352	9674000	7
712360960	599000	0
712452608	6910000	5
712624128	8638000	6
712897024	1416000	1
713477376	600000	0
713819392	5900000	4
714045184	4155000	3
714080256	2795000	2
714248192	6911000	5
714399744	9675000	7
714459648	8639000	6
714604544	601000	0
714768640	1417000	1
715597056	5901000	4
715740416	602000	0
715862272	4156000	3
716062208	2796000	2
716068864	6912000	5
716322304	8640000	6
716450304	9676000	7
716630528	1418000	1
716902656	603000	0
717380864	5902000	4
717686272	4157000	3
717965568	6913000	5
718020608	2797000	2
718111232	604000	0
718197248	8641000	6
718475008	9677000	7
718535936	1419000	1
719151616	5903000	4
719237120	605000	0
719512064	4158000	3
719778560	6914000	5
720002560	2798000	2
720036352	8642000	6
720349440	1420000	1
720387328	606000	0
720458752	9678000	7
720923904	5904000	4
721298688	4159000	3
721535744	607000	0
721625856	6915000	5
721868032	2799000	2
721883648	8643000	6
722201344	1421000	1
722369536	9679000	7
722690816	5905000	4
722691072	608000	0
723111936	4160000	3
723451392	6916000	5
723679488	8644000	6
723743232	2800000	2
723825408	609000	0
724087296	1422000	1
724361984	9680000	7
724452096	5906000	4
724924928	4161000	3
724954368	610000	0
725243904	6917000	5
725443328	8645000	6
725591040	2801000	2
725887744	1423000	1
726079488	611000	0
726214912	5907000	4
726323968	9681000	7
726720512	4162000	3
727071232	6918000	5
727199232	612000	0
727216640	8646000	6
727433472	2802000	2
727750912	1424000	1
727992576	5908000	4
728255488	9682000	7
728316928	613000	0
728525312	4163000	3
728880128	6919000	5
728974080	8647000	6
729272576	2803000	2
729446144	614000	0
729549312	1425000	1
729763584	5909000	4
730259968	9683000	7
730343936	4164000	3
730587392	615000	0
730711040	6920000	5
730837248	8648000	6
731151616	2804000	2
731502848	1426000	1
731563520	5910000	4
731723264	616000	0
732177408	4165000	3
732264704	9684000	7
732554752	6921000	5
732712960	8649000	6
732903168	617000	0
733097728	2805000	2
733351680	5911000	4
733445120	1427000	1
734016768	4166000	3
734058240	618000	0
734313216	9685000	7
734388992	6922000	5
734528000	8650000	6
735010560	2806000	2
735126272	5912000	4
735258624	619000	0
735352064	1428000	1
735845120	4167000	3
736186880	6923000	5
736248576	9686000	7
736320000	8651000	6
736391936	620000	0
736874752	2807000	2
736905216	5913000	4
737283072	1429000	1
737511168	621000	0
737658112	4168000	3
738019840	6924000	5
738157056	8652000	6
738308352	9687000	7
738640640	622000	0
738669824	5914000	4
738716928	2808000	2
739180544	1430000	1
739466752	4169000	3
739832320	6925000	5
739833600	623000	0
739953408	8653000	6
740314880	9688000	7
740502784	5915000	4
740565504	2809000	2
740987904	624000	0
741117696	1431000	1
741289216	4170000	3
741662464	6926000	5
741841920	8654000	6
742122496	625000	0
742294016	5916000	4
742304000	9689000	7
742435840	2810000	2
742972416	1432000	1
743125248	4171000	3
743259392	626000	0
743501056	6927000	5
743705344	8655000	6
744081152	5917000	4
744313600	2811000	2
744332288	9690000	7
744430848	627000	0
744839680	1433000	1
744971264	4172000	3
745326848	6928000	5
745521152	8656000	6
745570048	628000	0
745846784	5918000	4
746161664	2812000	2
746321152	9691000	7
746693632	629000	0
746718976	1434000	1
746780672	4173000	3
747137024	6929000	5
747388416	8657000	6
747633152	5919000	4
747853824	630000	0
748025600	2813000	2
748253952	9692000	7
748554496	1435000	1
748630272	4174000	3
748940800	6930000	5
748999936	631000	0
749156096	8658000	6
749411584	5920000	4
749873664	2814000	2
750118144	632000	0
750206976	9693000	7
750380032	1436000	1
750459392	4175000	3
750752768	6931000	5
751029760	8659000	6
751166464	5921000	4
751243776	633000	0
751704320	2815000	2
752126720	9694000	7
752229120	1437000	1
752260864	4176000	3
752360704	634000	0
752554240	6932000	5
752925440	8660000	6
752929536	5922000	4
753491968	635000	0
753544704	2816000	2
754086912	1438000	1
754087168	4177000	3
754216960	9695000	7
754384640	6933000	5
754640896	636000	0
754710272	5923000	4
754784768	8661000	6
755442432	2817000	2
755772416	637000	0
755933440	1439000	1
755958016	4178000	3
756202496	9696000	7
756272896	6934000	5
756511232	5924000	4
756678912	8662000	6
756903424	638000	0
757311232	2818000	2
757793280	4179000	3
757820928	1440000	1
758051584	639000	0
758109184	6935000	5
758204928	9697000	7
758299136	5925000	4
758513920	8663000	6
759185408	640000	0
759196416	2819000	2
759634688	4180000	3
759745024	1441000	1
759982336	6936000	5
760106752	5926000	4
760194560	9698000	7
760322560	641000	0
760355072	8664000	6
761063680	2820000	2
761451264	642000	0
761461504	4181000	3
761615360	1442000	1
761827072	6937000	5
761885952	5927000	4
762173952	9699000	7
762207744	8665000	6
762577408	643000	0
762913792	2821000	2
763280384	4182000	3
763490048	1443000	1
763659776	6938000	5
763674112	5928000	4
763720704	644000	0
764013056	8666000	6
764165632	9700000	7
764780800	2822000	2
764840448	645000	0
765108480	4183000	3
765330176	1444000	1
765461760	5929000	4
765492224	6939000	5
765783296	8667000	6
765965568	646000	0
766152960	9701000	7
766630656	2823000	2
766928640	4184000	3
767102720	647000	0
767112448	1445000	1
767218176	5930000	4
767318016	6940000	5
767601664	8668000	6
768166400	9702000	7
768231168	648000	0
768462336	2824000	2
768727040	4185000	3
768950528	1446000	1
768986368	5931000	4
769114624	6941000	5
769373696	649000	0
769457408	8669000	6
770188288	9703000	7
770337792	2825000	2
770520320	650000	0
770588160	4186000	3
770799360	5932000	4
770896896	1447000	1
770972672	6942000	5
771273728	8670000	6
771636480	651000	0
772182016	9704000	7
772223232	2826000	2
772406528	4187000	3
772581120	5933000	4
772781568	652000	0
772828160	6943000	5
772860672	1448000	1
773137408	8671000	6
773922304	653000	0
774089984	2827000	2
774193408	9705000	7
774239232	4188000	3
774367744	5934000	4
774640640	6944000	5
774755072	1449000	1
774942976	8672000	6
775056640	654000	0
775951616	2828000	2
776069888	4189000	3
776137728	5935000	4
776177152	9706000	7
776188928	655000	0
776459264	6945000	5
776637184	1450000	1
776758528	8673000	6
777313024	656000	0
777799424	2829000	2
777880320	4190000	3
777914624	5936000	4
778172160	9707000	7
778260480	6946000	5
778442240	657000	0
778442240	1451000	1
778514176	8674000	6
779559936	658000	0
779640320	2830000	2
779681024	4191000	3
779682048	5937000	4
780065792	6947000	5
780152320	9708000	7
780269056	8675000	6
780274688	1452000	1
780683264	659000	0
781442048	5938000	4
781476608	2831000	2
781494016	4192000	3
781798912	660000	0
781873664	6948000	5
782071808	8676000	6
782098944	1453000	1
782143744	9709000	7
782923520	661000	0
783193088	5939000	4
783298560	4193000	3
783395840	2832000	2
783673600	6949000	5
783823360	8677000	6
783902720	1454000	1
784069632	662000	0
784147968	9710000	7
784957184	5940000	4
785101056	4194000	3
785283328	663000	0
785298944	2833000	2
785480192	6950000	5
785590528	8678000	6
785702144	1455000	1
786127360	9711000	7
786406144	664000	0
786724096	5941000	4
786913280	4195000	3
787157760	2834000	2
787281920	6951000	5
787400704	8679000	6
787495424	1456000	1
787572992	665000	0
788121344	9712000	7
788483328	5942000	4
788695296	666000	0
788721664	4196000	3
789004032	2835000	2
789082368	6952000	5
789204992	8680000	6
789329664	1457000	1
789821696	667000	0
790117376	9713000	7
790286336	5943000	4
790522112	4197000	3
790841600	2836000	2
790884096	6953000	5
790943744	668000	0
790976512	8681000	6
791132160	1458000	1
792050944	5944000	4
792067840	669000	0
792090880	9714000	7
792329472	4198000	3
792690176	6954000	5
792695808	2837000	2
792769792	8682000	6
792916736	1459000	1
793197568	670000	0
793806336	5945000	4
794088448	9715000	7
794141696	4199000	3
794341120	671000	0
794488064	6955000	5
794530560	2838000	2
794542592	8683000	6
794718464	1460000	1
795482624	672000	0
795568896	5946000	4
795943168	4200000	3
796070144	9716000	7
796286464	6956000	5
796296192	8684000	6
796380160	2839000	2
796527104	1461000	1
796597248	673000	0
797331968	5947000	4
797726976	674000	0
797772288	4201000	3
798053376	9717000	7
798092800	6957000	5
798119168	8685000	6
798234624	2840000	2
798320896	1462000	1
798883584	675000	0
799091968	5948000	4
799631872	4202000	3
799917824	6958000	5
799986176	8686000	6
800043264	9718000	7
800058880	676000	0
800105216	2841000	2
800181760	1463000	1
800872448	5949000	4
801185536	677000	0
801433344	4203000	3
801729792	6959000	5
801832448	8687000	6
802003712	2842000	2
802068992	9719000	7
802102016	1464000	1
802316288	678000	0
802636800	5950000	4
803241472	4204000	3
803434752	679000	0
803538176	6960000	5
803656192	8688000	6
803853312	2843000	2
803952384	1465000	1
804053504	9720000	7
804391680	5951000	4
804567296	680000	0
805052160	4205000	3
805333760	6961000	5
805546240	8689000	6
805689344	681000	0
805694720	2844000	2
805835776	1466000	1
806069504	9721000	7
806148096	5952000	4
806816256	682000	0
806861056	4206000	3
807180544	6962000	5
807435520	8690000	6
807570432	2845000	2
807712000	1467000	1
807916288	5953000	4
807937280	683000	0
808059136	9722000	7
808693248	4207000	3
808995072	6963000	5
809068544	684000	0
809251072	8691000	6
809443584	2846000	2
809575936	1468000	1
809698560	5954000	4
810045184	9723000	7
810192896	685000	0
810529024	4208000	3
810836224	6964000	5
811145216	8692000	6
811292160	2847000	2
811338240	686000	0
811458048	1469000	1
811479040	5955000	4
812061696	9724000	7
812368896	4209000	3
812477952	687000	0
812681472	6965000	5
812994816	8693000	6
813157632	2848000	2
813266688	5956000	4
813355008	1470000	1
813604608	688000	0
814125824	9725000	7
814224128	4210000	3
814528256	6966000	5
814749696	689000	0
814822912	8694000	6
815040512	2849000	2
815042560	5957000	4
815220992	1471000	1
815880192	690000	0
816077568	4211000	3
816103936	9726000	7
816336640	6967000	5
816686336	8695000	6
816844544	5958000	4
816907520	2850000	2
817006336	691000	0
817119232	1472000	1
817912320	4212000	3
818122752	9727000	7
818149632	692000	0
818166016	6968000	5
818530048	8696000	6
818624512	5959000	4
818776832	2851000	2
819020544	1473000	1
819275264	693000	0
819748608	4213000	3
819994624	6969000	5
820104192	9728000	7
820384768	8697000	6
820405248	5960000	4
820417536	694000	0
820629504	2852000	2
820867072	1474000	1
821535488	695000	0
821569280	4214000	3
821821440	6970000	5
822125568	9729000	7
822172928	5961000	4
822209792	8698000	6
822464000	2853000	2
822658816	696000	0
822746624	1475000	1
823372800	4215000	3
823644160	6971000	5
823788544	697000	0
823934976	5962000	4
824057600	8699000	6
824116992	9730000	7
824317952	2854000	2
824578816	1476000	1
824962048	698000	0
825181952	4216000	3
825464320	6972000	5
825703936	5963000	4
825840896	8700000	6
826085376	9731000	7
826105600	699000	0
826169088	2855000	2
826480896	1477000	1
827023872	4217000	3
827247872	700000	0
827288832	6973000	5
827476736	5964000	4
827703808	8701000	6
828025088	2856000	2
828154880	9732000	7
828363264	701000	0
828370432	1478000	1
828839936	4218000	3
829121792	6974000	5
829229056	5965000	4
829515264	702000	0
829533440	8702000	6
829883136	2857000	2
830171392	9733000	7
830225152	1479000	1
830681856	4219000	3
830684672	703000	0
830964224	6975000	5
830998528	5966000	4
831330816	8703000	6
831760128	2858000	2
831817984	704000	0
832044544	1480000	1
832195584	9734000	7
832504320	4220000	3
832769536	5967000	4
832837376	6976000	5
832944640	705000	0
833134336	8704000	6
833652224	2859000	2
833875968	1481000	1
834076672	706000	0
834183424	9735000	7
834305280	4221000	3
834569728	5968000	4
834683392	6977000	5
834897664	8705000	6
835250944	707000	0
835516160	2860000	2
835673088	1482000	1
836117248	4222000	3
836176640	9736000	7
836332288	5969000	4
836435200	708000	0
836588544	6978000	5
836692480	8706000	6
837370624	2861000	2
837570304	709000	0
837675264	1483000	1
837979136	4223000	3
838103040	5970000	4
838241536	9737000	7
838400768	6979000	5
838512640	8707000	6
838700544	710000	0
839249664	2862000	2
839617280	1484000	1
839808000	4224000	3
839818496	711000	0
839950848	5971000	4
840234496	6980000	5
840236288	9738000	7
840327424	8708000	6
841009664	712000	0
841131520	2863000	2
841566720	1485000	1
841641728	4225000	3
841764352	5972000	4
842078720	6981000	5
842147840	713000	0
842163456	8709000	6
842224640	9739000	7
842998528	2864000	2
843284224	714000	0
843457024	4226000	3
843493120	1486000	1
843548672	5973000	4
843875328	6982000	5
844012544	8710000	6
844215552	9740000	7
844467968	715000	0
844839168	2865000	2
845259264	4227000	3
845346304	5974000	4
845436672	1487000	1
845589248	716000	0
845704448	6983000	5
845818112	8711000	6
846207488	9741000	7
846688000	2866000	2
846729472	717000	0
847065856	4228000	3
847109376	5975000	4
847395584	1488000	1
847507712	6984000	5
847674880	8712000	6
847853568	718000	0
848192768	9742000	7
848533248	2867000	2
848874496	5976000	4
848890624	4229000	3
848978432	719000	0
849302528	6985000	5
849320448	1489000	1
849461504	8713000	6
850103808	720000	0
850199552	9743000	7
850381312	2868000	2
850652672	5977000	4
850735616	4230000	3
851098112	6986000	5
851235584	721000	0
851263744	1490000	1
851269632	8714000	6
852194816	9744000	7
852234240	2869000	2
852361472	722000	0
852423936	5978000	4
852549888	4231000	3
852921344	6987000	5
853026560	8715000	6
853172224	1491000	1
853491968	723000	0
854083328	2870000	2
854178304	5979000	4
854188800	9745000	7
854347264	4232000	3
854612736	724000	0
854719744	6988000	5
854790656	8716000	6
855029760	1492000	1
855742208	725000	0
855923968	2871000	2
855934976	5980000	4
856169984	4233000	3
856173056	9746000	7
856564480	6989000	5
856566272	8717000	6
856884992	726000	0
856896000	1493000	1
857699584	5981000	4
857787904	2872000	2
857977344	4234000	3
858049024	727000	0
858162432	9747000	7
858365952	8718000	6
858388736	6990000	5
858766592	1494000	1
859205632	728000	0
859510784	5982000	4
859667200	2873000	2
859814912	4235000	3
860157696	9748000	7
860199168	8719000	6
860258304	6991000	5
860335104	729000	0
860634624	1495000	1
861267712	5983000	4
861483520	730000	0
861504512	2874000	2
861625344	4236000	3
862040832	8720000	6
862088960	6992000	5
862251520	9749000	7
862503168	1496000	1
862605824	731000	0
863034624	5984000	4
863357184	2875000	2
863435520	4237000	3
863734784	732000	0
863868416	8721000	6
863926528	6993000	5
864246784	9750000	7
864388096	1497000	1
864809984	5985000	4
864853248	733000	0
865210368	2876000	2
865232640	4238000	3
865715712	8722000	6
865790976	6994000	5
865982208	734000	0
866238208	9751000	7
866241792	1498000	1
866567680	5986000	4
867054080	2877000	2
867084544	4239000	3
867105792	735000	0
867523584	8723000	6
867615232	6995000	5
868080896	1499000	1
868238848	736000	0
868250880	9752000	7
868339200	5987000	4
868898048	4240000	3
868918528	2878000	2
869342720	8724000	6
869359360	737000	0
869430784	6996000	5
869908480	1500000	1
870099200	5988000	4
870304768	9753000	7
870490880	738000	0
870748160	4241000	3
870814976	2879000	2
871112192	8725000	6
871225600	6997000	5
871611904	739000	0
871754752	1501000	1
871893504	5989000	4
872306944	9754000	7
872583680	4242000	3
872688640	2880000	2
872776960	740000	0
873004544	8726000	6
873070080	6998000	5
873688576	5990000	4
873750528	1502000	1
